File_Name,Error,Similarity,MSE,Similarity_MSE,PSNR,SSIM,Encode_Time,Decode_Time
img_0_slice_1.npy,0.0656284990753905,93.43715009246095,0.010042586461696257,98.99574135383038,19.981544205197725,0.5383967579379905,0.1521613597869873,0.34790563583374023
img_0_slice_102.npy,0.05138904500693178,94.86109549930683,0.00675443550540166,99.32455644945983,21.704109408141488,0.579586720571043,0.10640668869018555,0.1178596019744873
img_0_slice_106.npy,0.055223154077304853,94.47768459226951,0.008043904045232017,99.1956095954768,20.94533118691258,0.573255814658791,0.09101510047912598,0.10901474952697754
img_0_slice_117.npy,0.052352284965330446,94.76477150346696,0.006934820075479672,99.30651799245204,21.58964802253278,0.5668122962598013,0.0801703929901123,0.10402250289916992
img_0_slice_120.npy,0.05706519637627049,94.29348036237295,0.008365196830355352,99.16348031696447,20.77523835773732,0.5675874111302325,0.08111381530761719,0.10445094108581543
img_0_slice_128.npy,0.053050869987066436,94.69491300129336,0.0072481565115799455,99.275184348842,21.397724373812366,0.5649740411354269,0.08228445053100586,0.10296630859375
img_0_slice_130.npy,0.05630975709684769,94.36902429031522,0.008349064101268152,99.1650935898732,20.783622045685043,0.5590874057776744,0.08352208137512207,0.09853696823120117
img_0_slice_136.npy,0.04855552557943883,95.14444744205612,0.00609858931514292,99.3901410684857,22.14770611464811,0.5789118349681389,0.0841517448425293,0.10836076736450195
img_0_slice_145.npy,0.052672791225732075,94.73272087742679,0.007310020383680319,99.26899796163197,21.36081412028796,0.5690362108239447,0.08452582359313965,0.10920262336730957
img_0_slice_151.npy,0.05621103968081337,94.37889603191867,0.0084181655443999,99.15818344556001,20.74782538042443,0.5579284524233441,0.08451199531555176,0.09928560256958008
img_0_slice_154.npy,0.04827391762581699,95.1726082374183,0.0060000411527507975,99.39999588472492,22.2184577089114,0.5710209657562741,0.0824582576751709,0.10864019393920898
img_0_slice_167.npy,0.04838577895722451,95.16142210427755,0.006146398701753918,99.3853601298246,22.113792715518997,0.5888861037137364,0.08023858070373535,0.10596847534179688
img_0_slice_169.npy,0.054248948715988544,94.57510512840115,0.007967498079151467,99.20325019208485,20.986780325563345,0.5728067286119702,0.08049845695495605,0.10051703453063965
img_0_slice_175.npy,0.05005249243966378,94.99475075603362,0.0066362653462739484,99.3363734653726,21.78076257349504,0.5734525329575227,0.08352398872375488,0.09822726249694824
img_0_slice_182.npy,0.04380624202577378,95.61937579742262,0.004900530982738769,99.50994690172612,23.09756860710296,0.5916771828513774,0.08637547492980957,0.10916757583618164
