File_Name,Error,Similarity,MSE,Similarity_MSE,PSNR,SSIM,Inference_Time
img_0_slice_254.npy,0.06331450171192368,93.66854982880764,0.00838934604669975,99.16106539533003,20.762718913022557,0.49062874413134916,0.20605683326721191
img_0_slice_258.npy,0.06997438771414566,93.00256122858544,0.010491106242091233,98.95088937579088,19.79178714904146,0.48145227571797994,0.2053678035736084
img_0_slice_36.npy,0.048115240248617096,95.18847597513829,0.005946117097922032,99.4053882902078,22.25766542409818,0.605309994049439,0.2049553394317627
img_0_slice_48.npy,0.052514565118121186,94.74854348818789,0.007200994222146402,99.27990057778537,21.426075375433314,0.592751378127192,0.2032630443572998
img_0_slice_56.npy,0.04945821649048133,95.05417835095187,0.006355356242131522,99.36446437578684,21.968601005536073,0.5841826033427635,0.19749021530151367
img_0_slice_6.npy,0.06685860743397844,93.31413925660216,0.010675009655215579,98.93249903447844,19.716317234968542,0.559600340492477,0.2020711898803711
img_0_slice_64.npy,0.05156441237681398,94.84355876231861,0.007086592153661674,99.29134078463383,21.495625609609398,0.5852052276769169,0.20246410369873047
img_0_slice_71.npy,0.05281631687302312,94.71836831269769,0.007349240313319117,99.2650759686681,21.33757551362759,0.5926452983382847,0.22169995307922363
img_0_slice_72.npy,0.05599392168246131,94.40060783175387,0.008365986402336868,99.16340135976631,20.774828456357213,0.5809962619038219,0.21279597282409668
img_0_slice_83.npy,0.05255257643775419,94.74474235622458,0.007388767849790171,99.26112321502099,21.314279784728974,0.5772977267636907,0.21217703819274902
img_10_slice_1.npy,0.034532073009805625,96.54679269901943,0.0023589043260525532,99.76410956739474,26.272896731500325,0.6533805112119733,0.20157551765441895
img_10_slice_100.npy,0.04419022958704074,95.58097704129592,0.004386734190395796,99.56132658096041,23.578586804210737,0.5625754353061532,0.20722365379333496
img_10_slice_109.npy,0.04439924679982696,95.5600753200173,0.004498773916387327,99.55012260836126,23.469058315360463,0.5715712358850064,0.20253992080688477
img_10_slice_111.npy,0.04175976092866893,95.82402390713311,0.003971821563092766,99.60281784369073,24.010102707267308,0.5717258716028849,0.210968017578125
img_10_slice_119.npy,0.04186792537006801,95.8132074629932,0.0039464759758943814,99.60535240241056,24.03790536610867,0.5741850537960544,0.20496106147766113
img_10_slice_121.npy,0.04058047648725791,95.94195235127421,0.003691303602979601,99.63086963970204,24.328202334073655,0.5750001587470112,0.2052767276763916
img_10_slice_124.npy,0.04076535006057932,95.92346499394206,0.0037059962124338995,99.6294003787566,24.310950288703047,0.574742316886684,0.20437097549438477
img_10_slice_126.npy,0.04516175677158565,95.48382432284144,0.004561694774497298,99.54383052255027,23.40873776969545,0.567388466877131,0.2104499340057373
img_10_slice_137.npy,0.048501547497641635,95.14984525023583,0.005308750886437517,99.46912491135625,22.750076534842137,0.5679209396727615,0.21641826629638672
img_10_slice_140.npy,0.048885286785082374,95.11147132149176,0.005449105437121118,99.4550894562879,22.63674788660972,0.5361330291494273,0.2198629379272461
img_10_slice_142.npy,0.05791054267760137,94.20894573223985,0.007685385876630642,99.23146141233694,21.14334322063496,0.5547128415948746,0.20734810829162598
img_10_slice_143.npy,0.059007178804581256,94.09928211954187,0.00799337077726205,99.20066292227379,20.972700415548058,0.5533141822844881,0.19931507110595703
img_10_slice_148.npy,0.0554272379935948,94.45727620064052,0.006995552259036784,99.30044477409632,21.55177994741148,0.5580398470851694,0.20975685119628906
img_10_slice_152.npy,0.05343314659622124,94.65668534037788,0.006559801868993845,99.34401981310062,21.831092777740547,0.5577430561048935,0.2111814022064209
img_10_slice_158.npy,0.051991550211600915,94.8008449788399,0.006305726485429797,99.36942735145702,22.002648709564497,0.5556351790935535,0.20480108261108398
img_10_slice_163.npy,0.049531520785091564,95.04684792149084,0.005676742010750814,99.43232579892492,22.459008425815753,0.5634053260256519,0.20463991165161133
img_10_slice_167.npy,0.058732487591429496,94.12675124085706,0.008096115824767686,99.19038841752324,20.917232873499216,0.5533638996933673,0.2023618221282959
img_10_slice_168.npy,0.05819697770820153,94.18030222917984,0.007914309887349322,99.20856901126507,21.015869487969333,0.5535649999287104,0.20827603340148926
img_10_slice_170.npy,0.055713005114811906,94.4286994885188,0.007270595751110353,99.27294042488897,21.384300016830082,0.5273516768501557,0.20603203773498535
img_10_slice_177.npy,0.053058618168439375,94.69413818315606,0.006432297764976264,99.35677022350238,21.916338593633284,0.5535759251730501,0.2071549892425537
img_10_slice_179.npy,0.05175568147482418,94.82443185251759,0.006142082176187409,99.38579178238126,22.11684377338409,0.5424910400555358,0.2052757740020752
img_10_slice_188.npy,0.04890914739774148,95.10908526022585,0.005435920951210534,99.45640790487896,22.64726867374179,0.5593279191310189,0.20705723762512207
img_10_slice_189.npy,0.04918611316519113,95.08138868348088,0.005544254148501839,99.44557458514981,22.561568698893787,0.5488380986447857,0.19970989227294922
img_10_slice_192.npy,0.05272390857748525,94.72760914225148,0.006362445097950712,99.36375549020494,21.96375952200949,0.5536000874105671,0.21150517463684082
img_10_slice_197.npy,0.0555754615744671,94.44245384255329,0.00710315695945398,99.2896843040546,21.485485885559335,0.5475349337085847,0.2122797966003418
img_10_slice_198.npy,0.0559787113941577,94.40212886058423,0.007228798897876726,99.27712011021232,21.409338569735,0.5463873718769655,0.2022538185119629
img_10_slice_2.npy,0.03419922151974834,96.58007784802517,0.002292034285506658,99.77079657144934,26.397788902408678,0.6588997675155568,0.21059584617614746
img_10_slice_200.npy,0.05442462567608502,94.5575374323915,0.006916465563171957,99.3083534436828,21.601157810558046,0.5149265392556687,0.2085719108581543
img_10_slice_204.npy,0.04924232640157702,95.0757673598423,0.00558016858361972,99.44198314163802,22.533526803043898,0.5351891675658318,0.2476658821105957
img_10_slice_207.npy,0.04738879111912033,95.26112088808797,0.0050966342949683415,99.49033657050317,22.9271652775625,0.543439750664416,0.20705795288085938
img_10_slice_217.npy,0.05284084525810583,94.71591547418942,0.0065409095085378595,99.34590904914621,21.843618591564486,0.53004306146412,0.2162632942199707
img_10_slice_220.npy,0.049490443100106925,95.05095568998931,0.00576755652408907,99.4232443475911,22.39008140546845,0.49303965408937855,0.20685029029846191
img_10_slice_222.npy,0.05497550584160609,94.5024494158394,0.0072262795634300435,99.277372043657,21.410852408711758,0.5245094419084639,0.21155524253845215
img_10_slice_24.npy,0.027910932025632565,97.20890679743674,0.0016675838723261395,99.83324161276738,27.77912313709828,0.6194874593260211,0.21039676666259766
img_10_slice_241.npy,0.048740554627975885,95.12594453720241,0.0056070374364372245,99.43929625635629,22.51266544243251,0.5337418645549804,0.20662474632263184
img_10_slice_257.npy,0.06478635072452193,93.52136492754781,0.008988417391908522,99.10115826080916,20.4631676860785,0.578626858766599,0.20962309837341309
img_10_slice_269.npy,0.054502495668661506,94.54975043313385,0.005822155185525549,99.41778448144744,22.34916222923452,0.5669287790253357,0.20851898193359375
img_10_slice_289.npy,0.031946016513355754,96.80539834866443,0.0021912073331571045,99.78087926668428,26.59316527329334,0.5500353482774429,0.2028641700744629
img_10_slice_290.npy,0.03292956675986981,96.70704332401301,0.0023869152360795533,99.76130847639205,26.22163003346219,0.5396567470597051,0.20693683624267578
img_10_slice_305.npy,0.03145506967721048,96.85449303227895,0.0020701413895090988,99.79298586104909,26.83999991457768,0.5376961939099767,0.2116541862487793
img_10_slice_309.npy,0.030127182100826218,96.98728178991738,0.0018435705579192543,99.81564294420807,27.343402362360095,0.552010949621073,0.21151423454284668
img_10_slice_48.npy,0.05823735967839501,94.17626403216049,0.006785653227107652,99.32143467728923,21.684083382366882,0.5974400770264156,0.21452021598815918
img_10_slice_6.npy,0.02424435985854337,97.57556401414567,0.0012209597125547036,99.87790402874452,29.13298666033695,0.6464962952025659,0.2133331298828125
img_10_slice_60.npy,0.0612514250806249,93.87485749193752,0.0079676889095596,99.20323110904404,20.986676308467977,0.5640413694505241,0.2131330966949463
img_10_slice_72.npy,0.04959083824624526,95.04091617537547,0.005145692534238027,99.4854307465762,22.885561673431397,0.595678626970475,0.21217608451843262
img_10_slice_76.npy,0.04707204272686437,95.29279572731356,0.004733403120238922,99.5266596879761,23.24826507270849,0.5924322335359302,0.21145296096801758
img_10_slice_78.npy,0.048915313325403026,95.1084686674597,0.0050826286522154965,99.49173713477845,22.939116196274277,0.5955480409069628,0.22789478302001953
img_10_slice_84.npy,0.05404630498548022,94.59536950145197,0.006308018778729313,99.36919812212707,22.001070224632393,0.5795684691020416,0.21509408950805664
img_10_slice_87.npy,0.05055035495477447,94.94496450452256,0.005440132242309696,99.45598677576903,22.643905430578272,0.5934340697486911,0.20535016059875488
img_10_slice_90.npy,0.046829751280817296,95.31702487191826,0.0047369732436312265,99.52630267563688,23.244990683385687,0.573372858135558,0.2067708969116211
img_10_slice_97.npy,0.04382507269370134,95.61749273062988,0.004155078104208515,99.58449218957914,23.814208082437776,0.5956424985980711,0.2134718894958496
img_11_slice_109.npy,0.031026114960172567,96.89738850398274,0.001991052192813745,99.80089478071864,27.009173553649013,0.6255905663926815,0.20900201797485352
img_11_slice_114.npy,0.06005581224715577,93.99441877528443,0.0073417393930597,99.26582606069402,21.342010355450327,0.5757825919315741,0.21610403060913086
img_11_slice_117.npy,0.055894624244741384,94.41053757552586,0.006229069543735189,99.37709304562648,22.055768204676717,0.5830277166206143,0.20702290534973145
img_11_slice_122.npy,0.05286798395858991,94.713201604141,0.005531456065499995,99.44685439345,22.571605327142436,0.5900825446414211,0.2117919921875
img_11_slice_128.npy,0.05361751388552881,94.63824861144712,0.005838092882821935,99.41619071171782,22.337289997597654,0.5857816322826779,0.21358799934387207
img_11_slice_130.npy,0.058148835026678315,94.18511649733216,0.006987830787973589,99.30121692120264,21.55657620108554,0.5649663591442915,0.20856022834777832
img_11_slice_133.npy,0.05906710893595352,94.09328910640464,0.007023520880323961,99.2976479119676,21.534451221202513,0.5748542391612985,0.21003508567810059
img_11_slice_142.npy,0.057183642907280466,94.28163570927195,0.006474258162773765,99.35257418372262,21.888099869796815,0.5750581892330121,0.21047282218933105
img_11_slice_144.npy,0.06302404830130597,93.6975951698694,0.007957016563845435,99.20429834361546,20.992497378822176,0.563223093827033,0.21185660362243652
img_11_slice_167.npy,0.05359467433135041,94.64053256686495,0.005686635019817825,99.43133649801823,22.451446447855904,0.5923267506111511,0.20371294021606445
img_11_slice_172.npy,0.05783970786990976,94.21602921300902,0.006784799540977636,99.32152004590223,21.684629791808586,0.584801329963998,0.20954537391662598
img_11_slice_177.npy,0.06253594561164344,93.74640543883565,0.008048450860676732,99.19515491393233,20.942877031604716,0.5792757412466496,0.21030688285827637
img_11_slice_187.npy,0.048559844316570615,95.14401556834294,0.004708308442797043,99.5291691557203,23.271350941257726,0.600405004370987,0.21310091018676758
img_11_slice_188.npy,0.049612833075056,95.03871669249439,0.004936467868364519,99.50635321316355,23.065836854781434,0.5985658255676741,0.22505497932434082
img_11_slice_190.npy,0.031548997045916724,96.84510029540833,0.0020701850423001738,99.79298149576998,26.839908336454094,0.6151344251107328,0.21460175514221191
img_11_slice_194.npy,0.04720972852816262,95.27902714718374,0.004465542658030834,99.55344573419693,23.501257575888467,0.6002577674458691,0.2157907485961914
img_11_slice_200.npy,0.03654027916693031,96.34597208330698,0.002666774183092819,99.73332258169071,25.74013757909231,0.6088604603391865,0.2165360450744629
img_11_slice_211.npy,0.02612157954905419,97.38784204509459,0.001348423023147327,99.86515769768528,28.701738408881774,0.6135071800043366,0.2104320526123047
img_11_slice_213.npy,0.025858695823590006,97.414130417641,0.0012962827258679365,99.87037172741321,28.873002662947425,0.6129608412275511,0.20696592330932617
img_11_slice_222.npy,0.026058501182047587,97.39414988179524,0.0012857364211399818,99.87142635788601,28.908480536334462,0.5982926101380033,0.20884394645690918
img_11_slice_229.npy,0.026911357003033702,97.30886429969662,0.0013880096297672411,99.86119903702327,28.576075208118073,0.5784673788578992,0.21280789375305176
img_11_slice_235.npy,0.027485666654956838,97.25143333450431,0.0013782528852162225,99.86217471147837,28.606710897014608,0.5579288952417982,0.20850419998168945
img_11_slice_244.npy,0.07263951025712145,92.73604897428785,0.009523153712813518,99.04768462871864,20.212192056847943,0.4865213627800958,0.2053968906402588
img_11_slice_252.npy,0.06964192661867523,93.03580733813249,0.008645159792972168,99.13548402070278,20.632269750257205,0.4896532264858315,0.21884799003601074
img_11_slice_254.npy,0.05929408359604341,94.07059164039566,0.006195911968664411,99.38040880313356,22.07894761312263,0.49807364900584106,0.2065577507019043
img_11_slice_262.npy,0.02738114744168117,97.26188525583188,0.0013627254648142294,99.86372745351858,28.65591628483326,0.5507095222379509,0.21091103553771973
img_11_slice_276.npy,0.06722417245524884,93.27758275447512,0.007927660329605471,99.20723396703946,21.008549660074223,0.4784752773406608,0.21960997581481934
img_11_slice_287.npy,0.061729357172015796,93.82706428279842,0.006589862588278376,99.34101374117216,21.811236412139777,0.49661283745687307,0.21156001091003418
img_11_slice_288.npy,0.06445087315363962,93.55491268463604,0.007196005498981755,99.28039945010183,21.429085134509272,0.4923492407683531,0.20962071418762207
img_11_slice_289.npy,0.0760417375990375,92.39582624009624,0.010181586729555903,98.9818413270444,19.921845349470722,0.4690236107501296,0.21485400199890137
img_11_slice_290.npy,0.0712844235686994,92.87155764313006,0.008946973455404498,99.10530265445955,20.48323851154347,0.46752705736363603,0.21637201309204102
img_11_slice_291.npy,0.07006054030698894,92.99394596930111,0.008594171713936378,99.14058282860636,20.657959732411285,0.47779422607959177,0.2312452793121338
img_11_slice_32.npy,0.05564706696646033,94.43529330335396,0.006511587217755789,99.34884127822443,21.86313138022552,0.599821897725114,0.22055816650390625
img_11_slice_39.npy,0.059268463370609245,94.07315366293908,0.007570499388278037,99.2429500611722,21.20875471303095,0.5823582634073453,0.21333718299865723
img_11_slice_48.npy,0.04607789617087948,95.39221038291205,0.004433620935780349,99.55663790642197,23.532414407966836,0.6065018825365882,0.20879507064819336
img_11_slice_52.npy,0.025311685756222998,97.4688314243777,0.0013246092944371871,99.86753907055628,28.779122019475775,0.6314807748119979,0.2147221565246582
img_11_slice_76.npy,0.024559079423346997,97.5440920576653,0.0012285233346078326,99.87714766653922,29.10616590103579,0.6358237371793815,0.21042490005493164
img_11_slice_87.npy,0.024872280762039647,97.51277192379604,0.0012898400211717044,99.87101599788282,28.894641518952042,0.6380864511991936,0.21484732627868652
img_11_slice_90.npy,0.02569691440055674,97.43030855994432,0.0013720126490355678,99.86279873509645,28.62641884707237,0.6261126051038319,0.21166729927062988
img_12_slice_107.npy,0.057090617989732105,94.29093820102679,0.010416939573639428,98.95830604263605,19.82259855077349,0.49780923324922033,0.21016287803649902
img_12_slice_114.npy,0.05906882094125058,94.09311790587495,0.011181885890343208,98.88181141096568,19.514849439720997,0.4985182690450866,0.20936989784240723
img_12_slice_125.npy,0.056343315196566914,94.36566848034332,0.010136882232120873,98.98631177678791,19.940955990058015,0.49654745269833017,0.21640491485595703
img_12_slice_130.npy,0.05091431543216199,94.9085684567838,0.008088810512842772,99.19111894871571,20.921153381763318,0.501226424207185,0.2130129337310791
img_12_slice_134.npy,0.050282207304215135,94.97177926957848,0.007899942843840647,99.21000571561594,21.02376050822775,0.5004365456550247,0.21443891525268555
img_12_slice_151.npy,0.05228128317837849,94.77187168216214,0.00885197261129241,99.11480273887075,20.529599384843834,0.4960682964481628,0.21689915657043457
img_12_slice_16.npy,0.0663360246041244,93.36639753958757,0.011748698543918632,98.82513014560814,19.300102394772775,0.6063883567385505,0.21825814247131348
img_12_slice_165.npy,0.053229722342782324,94.67702776572176,0.009329705902535792,99.06702940974643,20.301320461697856,0.4846030871386606,0.21972990036010742
img_12_slice_167.npy,0.05477971512575285,94.52202848742472,0.009951184472616817,99.00488155273833,20.02125222841655,0.48391387010269693,0.21196579933166504
img_12_slice_170.npy,0.05160888948842426,94.83911105115757,0.008712334786642373,99.12876652133576,20.59865444409557,0.4897090906677646,0.21398091316223145
img_12_slice_177.npy,0.05595766671842914,94.40423332815709,0.010539792004424526,98.94602079955754,19.771679595430165,0.4799333096408558,0.23339104652404785
img_12_slice_193.npy,0.05349446363794698,94.6505536362053,0.009307525063704027,99.0692474936296,20.311657856211255,0.4873879137728414,0.2135789394378662
img_12_slice_194.npy,0.049249516446315374,95.07504835536847,0.007670872767038887,99.23291272329611,21.151552206213836,0.49268685820957725,0.21471810340881348
img_12_slice_20.npy,0.06393016076101156,93.60698392389885,0.010987256355126079,98.90127436448739,19.591107423889337,0.602064640887952,0.2085859775543213
img_12_slice_201.npy,0.051777080073438855,94.82229199265612,0.00874382206751946,99.12561779324805,20.582986886476377,0.48217780598057663,0.21160316467285156
img_12_slice_204.npy,0.04811938126052323,95.18806187394769,0.0073543003853933555,99.26456996146067,21.334586354061663,0.48753419234476253,0.2124159336090088
img_12_slice_213.npy,0.04507566758926293,95.4924332410737,0.006288049961084048,99.3711950038916,22.014840163107422,0.4824433936649167,0.21130609512329102
img_12_slice_214.npy,0.05024131520731357,94.97586847926864,0.008177072076238084,99.18229279237619,20.87402174172253,0.4760386559004518,0.21023082733154297
img_12_slice_215.npy,0.04828815173538794,95.17118482646121,0.007423382691613856,99.2576617308386,21.293981500397866,0.4779195565722888,0.21458888053894043
img_12_slice_219.npy,0.0526827706254501,94.73172293745499,0.009141424977832012,99.0858575022168,20.38986100571158,0.46926139804419265,0.21191692352294922
img_12_slice_22.npy,0.0635119881604219,93.64880118395781,0.010888629378579068,98.9111370621421,19.630267842279245,0.600711832440406,0.2112140655517578
img_12_slice_221.npy,0.05107293475983092,94.89270652401692,0.00850810475466327,99.14918952453368,20.70167171555846,0.4703508490293754,0.2182297706604004
img_12_slice_233.npy,0.04711277818219493,95.2887221817805,0.007049842618510979,99.2950157381489,21.518205781398294,0.4694753720262,0.215440034866333
img_12_slice_241.npy,0.04451252835898071,95.54874716410194,0.006212789517183706,99.37872104828162,22.06713359580849,0.4718883947793008,0.21668076515197754
img_12_slice_251.npy,0.04366974555878284,95.63302544412171,0.005890547147292767,99.41094528527073,22.298443636146285,0.46970702442403345,0.2115955352783203
img_12_slice_257.npy,0.04079486712353535,95.92051328764647,0.004894773559144277,99.51052264408557,23.102673946246473,0.4803665315166003,0.2140522003173828
img_12_slice_259.npy,0.04416801706485496,95.5831982935145,0.006040064870246844,99.39599351297531,22.189583970346703,0.48269899571114155,0.20957303047180176
img_12_slice_262.npy,0.05078776870780337,94.92122312921967,0.008384285446780137,99.16157145532199,20.76533944357105,0.4829100335996747,0.20878005027770996
img_12_slice_265.npy,0.0477192918931578,95.22807081068422,0.007171613762814502,99.28283862371855,21.443831080104736,0.49772377267910467,0.2236630916595459
img_12_slice_269.npy,0.04599437383124286,95.40056261687572,0.00651839161190198,99.3481608388098,21.858595515451466,0.5172085819328689,0.20952630043029785
img_12_slice_285.npy,0.0649117357505106,93.50882642494895,0.01264060067695617,98.73593993230439,18.98232288040253,0.5513244147812837,0.26480793952941895
img_12_slice_295.npy,0.06743053159195224,93.25694684080477,0.012619044645371601,98.73809553546285,18.989735231385303,0.5772059803971943,0.20777177810668945
img_12_slice_301.npy,0.0634444128969059,93.6555587103094,0.010620547234505768,98.93794527654943,19.738531052128174,0.5987839087113551,0.2239072322845459
img_12_slice_308.npy,0.0759354991178716,92.40645008821285,0.015548799769019019,98.4451200230981,18.083031290686318,0.6056439391501794,0.21341586112976074
img_12_slice_31.npy,0.019985030468760077,98.00149695312399,0.0008245342407315912,99.91754657592683,30.83791304540973,0.6138528795644024,0.21503639221191406
img_12_slice_311.npy,0.06927562821389038,93.07243717861095,0.012626162559895439,98.73738374401046,18.98728623498203,0.6199087674133097,0.20902585983276367
img_12_slice_312.npy,0.06787322338110499,93.2126776618895,0.012055554083823111,98.79444459161769,19.188128242730976,0.6223983591745328,0.23284006118774414
img_12_slice_322.npy,0.06673597400246196,93.3264025997538,0.011779137983583751,98.82208620164162,19.288864907603788,0.6230100509868037,0.20887446403503418
img_12_slice_325.npy,0.072163239241201,92.7836760758799,0.014166560760428786,98.58334392395712,18.48735571351701,0.6099766240472783,0.2079176902770996
img_12_slice_329.npy,0.07161099594204655,92.83890040579534,0.014022603749344156,98.59773962506559,18.531713380825046,0.5997336875429318,0.21285319328308105
img_12_slice_330.npy,0.07136530227145436,92.86346977285457,0.013964425800696201,98.60355741993038,18.54976917228712,0.5986781097562586,0.21242022514343262
img_12_slice_335.npy,0.06185220625484274,93.81477937451572,0.010264288432136552,98.97357115678635,19.886711525484348,0.5966120973686555,0.22324395179748535
img_12_slice_39.npy,0.019559328145518924,98.0440671854481,0.0007474846209927754,99.92525153790072,31.263977382365532,0.6082241135835742,0.21742701530456543
img_12_slice_44.npy,0.019428431613657454,98.05715683863426,0.0007369040239532989,99.92630959760467,31.325890719533362,0.5954260413880216,0.21032309532165527
img_12_slice_48.npy,0.019283645872880815,98.07163541271193,0.0007428307281150727,99.92571692718849,31.2911013943038,0.5866644283225737,0.21399402618408203
img_12_slice_49.npy,0.019251220206205802,98.07487797937941,0.0007287414702354491,99.92712585297645,31.37426515528101,0.5846796498589262,0.21404504776000977
img_12_slice_64.npy,0.05485745186498841,94.51425481350117,0.009015416161109057,99.0984583838891,20.450142209879807,0.531241556023901,0.2118847370147705
img_12_slice_70.npy,0.052209077987937266,94.77909220120627,0.008176083329354,99.18239166706459,20.874546909258246,0.5231129997448891,0.21663641929626465
img_12_slice_79.npy,0.05541903584199539,94.45809641580047,0.009570466178798491,99.04295338212015,20.190669071605875,0.4979896881979233,0.22252988815307617
img_12_slice_80.npy,0.05390215076876131,94.60978492312387,0.008982420693157264,99.10175793068427,20.466066085431542,0.5013130450843551,0.20989322662353516
img_12_slice_98.npy,0.06074080721521674,93.92591927847833,0.012005584374931395,98.79944156250686,19.20616695695975,0.4935002053323235,0.20734906196594238
img_13_slice_10.npy,0.09289970692055391,90.71002930794461,0.017444863781866337,98.25551362181336,17.583324173889718,0.553642264073696,0.21652817726135254
img_13_slice_103.npy,0.08026249680221943,91.97375031977806,0.014544664339425624,98.54553356605744,18.372962969138165,0.5969404015758731,0.20952987670898438
img_13_slice_105.npy,0.08205078541535492,91.7949214584645,0.015216722422948673,98.47832775770513,18.17678881528343,0.5953446713688627,0.21526312828063965
img_13_slice_106.npy,0.0775394625822142,92.24605374177858,0.013487664914975687,98.65123350850243,18.700632321161834,0.6032290469333381,0.20852303504943848
img_13_slice_11.npy,0.09409418342973289,90.59058165702672,0.017856313001478788,98.21436869985212,17.482082099723726,0.5487358519860988,0.2161872386932373
img_13_slice_112.npy,0.07380365660358043,92.61963433964195,0.01210183049161021,98.78981695083898,19.171489344538212,0.6074026662398875,0.21860504150390625
img_13_slice_117.npy,0.07924804814973786,92.07519518502622,0.014113410295492871,98.58865897045071,18.503680327686688,0.6008475718820315,0.22229385375976562
img_13_slice_119.npy,0.08699094940398286,91.30090505960172,0.017326661242747555,98.26733387572524,17.612851155057175,0.5876092850011486,0.22100114822387695
img_13_slice_142.npy,0.06167332087772611,93.83266791222738,0.008171332016533285,99.18286679834667,20.877071429439912,0.6281064668957973,0.22048592567443848
img_13_slice_149.npy,0.07122039710241965,92.87796028975804,0.011203257231569503,98.87967427684305,19.506556923265027,0.6112072924744881,0.21417999267578125
img_13_slice_153.npy,0.09026284508485247,90.97371549151475,0.01889618202901049,98.11038179709895,17.236259361036538,0.5803495629033442,0.20699739456176758
img_13_slice_168.npy,0.07592287649861042,92.40771235013897,0.013098016337369333,98.69019836626308,18.82794472204291,0.6027229716481896,0.21620416641235352
img_13_slice_174.npy,0.08121916266596511,91.87808373340349,0.01510909723421232,98.48909027657878,18.20761483901395,0.5967187774897811,0.21693992614746094
img_13_slice_175.npy,0.08231872371210863,91.76812762878914,0.015567680459476534,98.44323195405235,18.077760912657485,0.59469127655037,0.21201395988464355
img_13_slice_178.npy,0.0768072758443966,92.31927241556033,0.01347522551560024,98.65247744843998,18.70463957914046,0.6038595949626819,0.21075010299682617
img_13_slice_182.npy,0.08213092894972027,91.78690710502796,0.015618066029901382,98.43819339700987,18.063727453974273,0.5942034909418129,0.21612024307250977
img_13_slice_198.npy,0.07945129245595349,92.05487075440465,0.014691796641947343,98.53082033580527,18.32925091618014,0.5951564471699397,0.22149252891540527
img_13_slice_20.npy,0.10254854733756774,89.74514526624321,0.021069786752280696,97.89302132477194,16.76339859872509,0.5190628616460905,0.21591401100158691
