File_Name,Error,Similarity,MSE,Similarity_MSE,PSNR,SSIM,Encode_Time,Decode_Time
img_0_slice_1.npy,0.0641813340270198,93.58186659729803,0.010851046249006633,98.91489537509933,19.645283854777475,0.5607483816891724,0.15234708786010742,0.32955002784729004
img_0_slice_102.npy,0.05113037429068113,94.88696257093189,0.007883778630085764,99.21162213699142,21.032655788474347,0.5837002729706333,0.10819792747497559,0.16065406799316406
img_0_slice_106.npy,0.05471842200796699,94.5281577992033,0.009126264256205477,99.08737357437946,20.39706960135976,0.5874377728284484,0.1230168342590332,0.1867508888244629
img_0_slice_117.npy,0.05200040309606742,94.79995969039325,0.008080579950651689,99.19194200493483,20.925574683925994,0.5738582710318311,0.12917566299438477,0.17862486839294434
img_0_slice_120.npy,0.056291387964207004,94.37086120357931,0.009400543025573747,99.05994569744263,20.268470585068343,0.5792689748639016,0.10651397705078125,0.15849709510803223
img_0_slice_128.npy,0.0526070778222783,94.73929221777217,0.008356413555230303,99.16435864447696,20.779800751170367,0.5761231936134236,0.10999608039855957,0.1685938835144043
img_0_slice_130.npy,0.05591011766704787,94.4089882332952,0.00942470482585945,99.05752951741405,20.257322426614653,0.5718331604642795,0.11125516891479492,0.1635589599609375
img_0_slice_136.npy,0.04859772015686454,95.14022798431354,0.007291301106595267,99.27086988934047,21.37194966470102,0.5818509071781789,0.10309100151062012,0.1619279384613037
img_0_slice_145.npy,0.05243602355978312,94.75639764402169,0.008490737538191791,99.15092624618083,20.71054583624733,0.5768515910704712,0.10330009460449219,0.15454792976379395
img_0_slice_151.npy,0.05591366046134159,94.40863395386585,0.009563329101541396,99.04366708984587,20.19390898649784,0.5702605961964687,0.10016798973083496,0.16753697395324707
img_0_slice_154.npy,0.04862524415202887,95.13747558479712,0.0072709214514667525,99.27290785485332,21.384105470600016,0.5682487312888868,0.12190008163452148,0.27122998237609863
img_0_slice_167.npy,0.04834952635106585,95.16504736489341,0.007350731889557525,99.26492681104425,21.336694174094482,0.5989932594764299,0.09631800651550293,0.15042686462402344
img_0_slice_169.npy,0.054038863107337194,94.59611368926628,0.00909020144695894,99.09097985530411,20.414264923189283,0.5833720127256624,0.08817195892333984,0.149489164352417
img_0_slice_175.npy,0.05030773076467097,94.9692269235329,0.00782062370063826,99.21793762993617,21.067586102465157,0.5690118768973215,0.18300819396972656,0.2049729824066162
img_0_slice_182.npy,0.04402809308883035,95.59719069111696,0.0060500282341721945,99.39499717658278,22.18242598584461,0.5884432331726844,0.09642291069030762,0.1615278720855713
img_0_slice_186.npy,0.044191418255592196,95.58085817444078,0.006236145697402857,99.37638543025972,22.05083746780355,0.6100596517959957,0.09809112548828125,0.15779995918273926
img_0_slice_20.npy,0.057428368576089926,94.25716314239101,0.009506066051031369,99.04939339489687,20.219991724209375,0.6022215541356641,0.10210704803466797,0.15790796279907227
img_0_slice_209.npy,0.06024913509780513,93.97508649021948,0.010376229845405285,98.96237701545947,19.83960416695986,0.5883898563291775,0.0885317325592041,0.13967394828796387
img_0_slice_213.npy,0.05374894480444235,94.62510551955576,0.008155690603890245,99.18443093961098,20.88539258074364,0.6031783327081252,0.0822288990020752,0.1378459930419922
img_0_slice_219.npy,0.0715236654803237,92.84763345196762,0.01344442159780019,98.65555784021997,18.714578771362604,0.5338091267042134,0.08276104927062988,0.14371895790100098
