File_Name,Error,Similarity,MSE,Similarity_MSE,PSNR,SSIM,Encode_Time,Decode_Time
img_10_slice_217.npy,0.05284121420236511,94.71587857976348,0.006540990616360726,99.34590093836393,21.84356473902078,0.5299563416653549,0.0010023117065429688,0.0010004043579101562
img_10_slice_220.npy,0.04949123165183912,95.0508768348161,0.005767601855183005,99.4232398144817,22.390047271487266,0.49297783684483676,0.0009472370147705078,0.0010170936584472656
img_10_slice_222.npy,0.05497574176176961,94.50242582382305,0.007226301000002626,99.27736989999974,21.41083952549669,0.5244291537754362,0.0008940696716308594,0.0010654926300048828
img_10_slice_24.npy,0.027909772697059663,97.20902273029404,0.0016675571831162113,99.83324428168838,27.779192645262437,0.6195657867078339,0.0010020732879638672,0.0
img_10_slice_241.npy,0.04874060504771866,95.12593949522812,0.005607026703261361,99.43929732967386,22.512673755848578,0.5336590313030619,0.0,0.0009975433349609375
img_10_slice_257.npy,0.06478481864527137,93.52151813547286,0.00898826328147715,99.10117367185228,20.463242148445794,0.5786028559091282,0.0010783672332763672,0.0009312629699707031
img_10_slice_269.npy,0.054500952163335184,94.54990478366648,0.005821999160283121,99.41780008397168,22.349278615362383,0.5669722670699474,0.0009992122650146484,0.0
img_10_slice_289.npy,0.031943908726693816,96.80560912733061,0.002191076506057135,99.78089234939429,26.593424578667893,0.5501165142483213,0.0,0.0009415149688720703
img_10_slice_290.npy,0.0329273718837049,96.70726281162952,0.0023867926238524133,99.76132073761475,26.22185312970199,0.5397160604887852,0.001110076904296875,0.0009927749633789062
img_10_slice_305.npy,0.03145285486279719,96.85471451372028,0.002070027305109827,99.79299726948902,26.840239258569397,0.5377398069652868,0.0009822845458984375,0.0
img_10_slice_309.npy,0.0301243768329912,96.98756231670089,0.001843426333139631,99.81565736668604,27.343742129535535,0.5520993226451064,0.0009868144989013672,0.0009987354278564453
img_10_slice_48.npy,0.05823578497255852,94.17642150274415,0.006785496769415395,99.32145032305846,21.684183519366943,0.5975209631228843,0.0,0.0009379386901855469
img_10_slice_6.npy,0.024243501504228108,97.57564984957719,0.00122095392644762,99.87790460735523,29.13300724152654,0.6465003273053297,0.00099945068359375,0.0
img_10_slice_60.npy,0.06124966685434016,93.87503331456598,0.007967475531897888,99.20325244681021,20.98679261569705,0.5640595242530001,0.0009996891021728516,0.0010230541229248047
img_10_slice_72.npy,0.04958936581024385,95.04106341897561,0.005145548870492947,99.48544511295071,22.885682926775456,0.5956904531493828,0.0019965171813964844,0.0
img_10_slice_76.npy,0.047070753059002206,95.29292469409978,0.004733354731511219,99.52666452684888,23.248309470078226,0.5924223118240665,0.0019850730895996094,0.0009968280792236328
img_10_slice_78.npy,0.04891404873054376,95.10859512694563,0.005082542584889272,99.49174574151107,22.939189738694722,0.5955522587437931,0.0009996891021728516,0.0
img_10_slice_84.npy,0.0540448388088293,94.59551611911708,0.006307943419880446,99.36920565801195,22.00112210800318,0.5795551779985088,0.0009980201721191406,0.001001119613647461
img_10_slice_87.npy,0.05054906350607953,94.94509364939205,0.005440029879886217,99.45599701201138,22.643987148911464,0.5934191973879023,0.0009987354278564453,0.0010013580322265625
img_10_slice_90.npy,0.04682857875668732,95.31714212433127,0.004736914423480411,99.52630855765196,23.245044611124378,0.5733187314484124,0.0009827613830566406,0.0009989738464355469
img_10_slice_97.npy,0.04382360700302958,95.61763929969705,0.004154967044080722,99.58450329559193,23.814324165563203,0.5955776320515571,0.0009894371032714844,0.00099945068359375
img_11_slice_109.npy,0.031024821572785827,96.89751784272141,0.001991011680173418,99.80089883198265,27.009261921976112,0.6255755033533367,0.001020669937133789,0.0
img_11_slice_114.npy,0.06005384050657077,93.99461594934291,0.007341479636189996,99.26585203638099,21.342164015182483,0.5758164458726638,0.0019979476928710938,0.0010004043579101562
img_11_slice_117.npy,0.055893203081462596,94.41067969185374,0.006228923570629652,99.37710764293703,22.055869979197965,0.5830657530602775,0.001903533935546875,0.0
img_11_slice_122.npy,0.052866325657550485,94.71336743424496,0.005531315342294225,99.44686846577058,22.5717158153908,0.5901233202993653,0.0010335445404052734,0.0010704994201660156
img_11_slice_128.npy,0.05361571026268806,94.6384289737312,0.005837883174616306,99.41621168253837,22.337446001885564,0.5858015438185601,0.001993417739868164,0.0019981861114501953
img_11_slice_130.npy,0.05814705962717928,94.18529403728208,0.00698766596525633,99.30123340347437,21.556678639800765,0.5649825721574214,0.0029981136322021484,0.0010159015655517578
img_11_slice_133.npy,0.059065462478691995,94.0934537521308,0.0070233077745482635,99.29766922254517,21.534582995661683,0.5748871522373623,0.0030341148376464844,0.0009989738464355469
img_11_slice_142.npy,0.05718182092654236,94.28181790734577,0.006474081135677399,99.35259188643226,21.88821862153684,0.5751098464331591,0.0009987354278564453,0.0010006427764892578
img_11_slice_144.npy,0.0630225014448163,93.69774985551838,0.007956857542152041,99.2043142457848,20.99258417383323,0.5632667547667913,0.002001523971557617,0.0010006427764892578
img_11_slice_167.npy,0.0535928461665647,94.64071538334353,0.005686402416037788,99.43135975839623,22.4516240935178,0.592349150737898,0.0009572505950927734,0.0
img_11_slice_172.npy,0.057837820093229166,94.21621799067708,0.006784584205120561,99.32154157948794,21.68476763030773,0.5848249756502414,0.001001596450805664,0.001001119613647461
img_11_slice_177.npy,0.06253442298565169,93.74655770143482,0.00804827837318349,99.19517216268166,20.94297010686917,0.5793003060816365,0.0009982585906982422,0.0
img_11_slice_187.npy,0.04855815874812323,95.14418412518768,0.0047081572458081275,99.5291842754192,23.271490407635333,0.6004168875169269,0.0009980201721191406,0.0
img_11_slice_188.npy,0.049611169729131634,95.03888302708684,0.004936319017259061,99.5063680982741,23.065967811145587,0.5985814069408056,0.0009992122650146484,0.0
img_11_slice_190.npy,0.0315476499838084,96.84523500161916,0.002070141601186146,99.79298583988138,26.83999947050092,0.6151245879778646,0.0010082721710205078,0.0
img_11_slice_194.npy,0.04720791474443738,95.27920852555626,0.004465369684669617,99.55346303153304,23.501425803665022,0.6002714910673154,0.0020918846130371094,0.000904083251953125
img_11_slice_200.npy,0.03653883820625782,96.34611617937422,0.0026666913779559635,99.73333086220441,25.74027243255147,0.6088886827259686,0.002001047134399414,0.0019991397857666016
img_11_slice_211.npy,0.026119765698221505,97.38802343017785,0.0013483592475549784,99.86516407524451,28.701943819516092,0.6135703749569058,0.0010020732879638672,0.0010008811950683594
