File_Name,Min_Value,Max_Value,Mean_Value
img_10_slice_63.npy,-1000,1866,-599.87488125
img_10_slice_64.npy,-1000,1869,-600.48426875
img_10_slice_65.npy,-1000,1970,-600.80276875
img_10_slice_66.npy,-1000,1829,-602.68776875
img_10_slice_67.npy,-1000,1824,-604.26988125
img_10_slice_68.npy,-1000,1889,-605.6603125
img_10_slice_69.npy,-1000,1954,-606.85911875
img_10_slice_7.npy,-1000,2976,-624.8893
img_10_slice_70.npy,-1000,2037,-607.77164375
img_10_slice_71.npy,-1000,2042,-609.81401875
img_10_slice_72.npy,-1000,2047,-611.55906875
img_10_slice_73.npy,-1000,2053,-613.13133125
img_10_slice_74.npy,-1000,2058,-614.5318
img_10_slice_75.npy,-1000,2145,-615.68515
img_10_slice_76.npy,-1000,2110,-616.9637125
img_10_slice_77.npy,-1000,2075,-617.976025
img_10_slice_78.npy,-1000,2040,-618.8324625
img_10_slice_79.npy,-1000,2059,-619.54346875
img_10_slice_8.npy,-1000,2976,-619.6967125
img_10_slice_80.npy,-1000,2092,-620.028
img_10_slice_81.npy,-1000,2048,-621.2821875
img_10_slice_82.npy,-1000,2004,-622.29948125
img_10_slice_83.npy,-1000,1960,-623.167275
img_10_slice_84.npy,-1000,1916,-623.87003125
img_10_slice_85.npy,-1000,2043,-624.32430625
img_10_slice_86.npy,-1000,2004,-625.67444375
img_10_slice_87.npy,-1000,1973,-626.7929875
img_10_slice_88.npy,-1000,1991,-627.7512875
img_10_slice_89.npy,-1000,2009,-628.54450625
img_10_slice_9.npy,-1000,2976,-614.32495
img_10_slice_90.npy,-1000,2118,-629.097575
img_10_slice_91.npy,-1000,2110,-631.0494125
img_10_slice_92.npy,-1000,2102,-632.76524375
img_10_slice_93.npy,-1000,2096,-634.31973125
img_10_slice_94.npy,-1000,2118,-635.70670625
img_10_slice_95.npy,-1000,2139,-636.85213125
img_10_slice_96.npy,-1000,2127,-638.765275
img_10_slice_97.npy,-1000,2115,-640.43119375
img_10_slice_98.npy,-1000,2134,-641.9391875
img_10_slice_99.npy,-1000,2152,-643.3016
img_11_slice_0.npy,-1000,3000,-608.6286
img_11_slice_1.npy,-1000,3000,-608.48568125
img_11_slice_10.npy,-1000,3000,-595.4412375
img_11_slice_100.npy,-1000,2344,-629.2205
img_11_slice_101.npy,-1000,1677,-628.265475
img_11_slice_102.npy,-1000,1659,-627.8279125
img_11_slice_103.npy,-1000,1620,-627.30316875
img_11_slice_104.npy,-1000,2052,-626.4926875
img_11_slice_105.npy,-1000,1959,-625.56083125
img_11_slice_106.npy,-1000,1801,-625.30865
img_11_slice_107.npy,-1000,1908,-624.6847
img_11_slice_108.npy,-1000,1812,-623.72175
img_11_slice_109.npy,-1000,2522,-623.028
img_11_slice_11.npy,-1000,3000,-594.91023125
img_11_slice_110.npy,-1000,3000,-623.70513125
img_11_slice_111.npy,-1000,2000,-624.89245
img_11_slice_112.npy,-1000,1653,-625.4134375
img_11_slice_113.npy,-1000,1622,-625.41454375
img_11_slice_114.npy,-1000,1654,-625.15284375
img_11_slice_115.npy,-1000,1656,-624.9090875
img_11_slice_116.npy,-1000,1676,-625.29974375
img_11_slice_117.npy,-1000,1727,-625.63005625
img_11_slice_118.npy,-1000,1955,-625.86825
img_11_slice_119.npy,-1000,2100,-625.90928125
img_11_slice_12.npy,-1000,3000,-594.34899375
img_11_slice_120.npy,-1000,1902,-625.58171875
img_11_slice_121.npy,-1000,1867,-625.776175
img_11_slice_122.npy,-1000,1789,-625.4142625
img_11_slice_123.npy,-1000,1813,-624.6543875
img_11_slice_124.npy,-1000,1777,-623.64968125
img_11_slice_125.npy,-1000,1812,-622.44139375
img_11_slice_126.npy,-1000,2131,-621.5295125
img_11_slice_127.npy,-1000,1754,-621.2123875
img_11_slice_128.npy,-1000,1813,-620.9324
img_11_slice_129.npy,-1000,1734,-620.17014375
img_11_slice_13.npy,-1000,3000,-593.359075
img_11_slice_130.npy,-1000,1736,-618.5554375
img_11_slice_131.npy,-1000,1707,-617.96154375
img_11_slice_132.npy,-1000,1709,-617.76395
img_11_slice_133.npy,-1000,1699,-617.8819
img_11_slice_134.npy,-1000,1659,-618.0729125
img_11_slice_135.npy,-1000,1681,-618.0909
img_11_slice_136.npy,-1000,1590,-618.92018125
img_11_slice_137.npy,-1000,1571,-619.5527375
img_11_slice_138.npy,-1000,1588,-620.13368125
img_11_slice_139.npy,-1000,1815,-620.4916875
img_11_slice_14.npy,-1000,3000,-592.014475
img_11_slice_140.npy,-1000,1872,-620.147325
img_11_slice_141.npy,-1000,1839,-620.2422625
img_11_slice_142.npy,-1000,1719,-620.2115375
img_11_slice_143.npy,-1000,1738,-619.99210625
img_11_slice_144.npy,-1000,1609,-619.5929
img_11_slice_145.npy,-1000,1821,-619.11588125
img_11_slice_146.npy,-1000,1758,-618.94421875
img_11_slice_147.npy,-1000,1716,-618.70431875
img_11_slice_148.npy,-1000,1667,-618.40333125
img_11_slice_149.npy,-1000,1676,-618.092075
img_11_slice_15.npy,-1000,3000,-590.61941875
img_11_slice_150.npy,-1000,1952,-617.71978125
img_11_slice_151.npy,-1000,1679,-617.52900625
img_11_slice_152.npy,-1000,1693,-617.22410625
img_11_slice_153.npy,-1000,1703,-616.87995625
img_11_slice_154.npy,-1000,3000,-616.80378125
img_11_slice_155.npy,-1000,2374,-617.47568125
img_11_slice_156.npy,-1000,1688,-618.57770625
img_11_slice_157.npy,-1000,1658,-620.06570625
img_11_slice_158.npy,-1000,1851,-621.31904375
img_11_slice_159.npy,-1000,2686,-622.1120625
img_11_slice_16.npy,-1000,3000,-591.0521375
img_11_slice_160.npy,-1000,2226,-622.63926875
img_11_slice_161.npy,-1000,1882,-624.10213125
img_11_slice_162.npy,-1000,1685,-625.36236875
img_11_slice_163.npy,-1000,1660,-626.6444125
img_11_slice_164.npy,-1000,1656,-627.77451875
img_11_slice_165.npy,-1000,1792,-628.16170625
img_11_slice_166.npy,-1000,1911,-628.44595625
img_11_slice_167.npy,-1000,1768,-628.21216875
img_11_slice_168.npy,-1000,1747,-627.68521875
img_11_slice_169.npy,-1000,1748,-627.00544375
img_11_slice_17.npy,-1000,3000,-592.2150125
img_11_slice_170.npy,-1000,1811,-626.2899875
img_11_slice_171.npy,-1000,1859,-625.71248125
img_11_slice_172.npy,-1000,1704,-625.178975
img_11_slice_173.npy,-1000,1757,-624.896425
img_11_slice_174.npy,-1000,1692,-624.69815625
img_11_slice_175.npy,-1000,1806,-624.07911875
img_11_slice_176.npy,-1000,1673,-623.18456875
img_11_slice_177.npy,-1000,1626,-621.86305
img_11_slice_178.npy,-1000,1656,-620.95785625
img_11_slice_179.npy,-1000,1665,-620.61001875
img_11_slice_18.npy,-1000,3000,-593.34334375
img_11_slice_180.npy,-1000,1818,-620.3090875
img_11_slice_181.npy,-1000,1779,-619.9346
img_11_slice_182.npy,-1000,1758,-619.7560125
img_11_slice_183.npy,-1000,1609,-619.79600625
img_11_slice_184.npy,-1000,1910,-619.8796375
img_11_slice_185.npy,-1000,2477,-619.62290625
img_11_slice_186.npy,-1000,2597,-620.684875
img_11_slice_187.npy,-1000,1951,-621.70473125
img_11_slice_188.npy,-1000,1924,-622.4100375
img_11_slice_189.npy,-1000,2031,-622.81228125
img_11_slice_19.npy,-1000,3000,-594.01643125
img_11_slice_190.npy,-1000,2515,-623.147375
img_11_slice_191.npy,-1000,1897,-624.254875
img_11_slice_192.npy,-1000,1726,-625.02764375
img_11_slice_193.npy,-1000,1867,-625.2196
img_11_slice_194.npy,-1000,1962,-624.76211875
img_11_slice_195.npy,-1000,2198,-623.56195
img_11_slice_196.npy,-1000,1945,-621.15880625
img_11_slice_197.npy,-1000,2007,-617.9791875
img_11_slice_198.npy,-1000,1947,-615.0459
img_11_slice_199.npy,-1000,1951,-612.47640625
img_11_slice_2.npy,-1000,3000,-607.7904875
img_11_slice_20.npy,-1000,3000,-594.26656875
img_11_slice_200.npy,-1000,2339,-609.40695625
img_11_slice_201.npy,-1000,3000,-606.5308375
img_11_slice_202.npy,-1000,3000,-603.52308125
img_11_slice_203.npy,-1000,3000,-600.495975
img_11_slice_204.npy,-1000,3000,-597.82960625
img_11_slice_205.npy,-1000,3000,-596.213975
img_11_slice_206.npy,-1000,3000,-594.16178125
img_11_slice_207.npy,-1000,3000,-591.839975
img_11_slice_208.npy,-1000,3000,-589.47881875
img_11_slice_209.npy,-1000,3000,-587.11653125
img_11_slice_21.npy,-1000,1898,-595.8031125
img_11_slice_210.npy,-1000,3000,-584.6686625
img_11_slice_211.npy,-1000,3000,-583.16119375
img_11_slice_212.npy,-1000,3000,-581.764475
img_11_slice_213.npy,-1000,3000,-580.2596
img_11_slice_214.npy,-1000,3000,-578.544025
img_11_slice_215.npy,-1000,2685,-576.6871
img_11_slice_216.npy,-1000,1809,-575.97059375
img_11_slice_217.npy,-1000,1739,-574.888675
img_11_slice_218.npy,-1000,2281,-573.61901875
img_11_slice_219.npy,-1000,2300,-572.12923125
img_11_slice_22.npy,-1000,1870,-597.0939625
img_11_slice_220.npy,-1000,3000,-570.25994375
img_11_slice_221.npy,-1000,3000,-569.004125
img_11_slice_222.npy,-1000,3000,-567.51309375
img_11_slice_223.npy,-1000,3000,-565.70740625
img_11_slice_224.npy,-1000,3000,-563.8878875
img_11_slice_225.npy,-1000,3000,-562.86761875
img_11_slice_226.npy,-1000,3000,-562.501125
img_11_slice_227.npy,-1000,3000,-561.41585625
img_11_slice_228.npy,-1000,3000,-559.6769875
img_11_slice_229.npy,-1000,3000,-557.45713125
img_11_slice_23.npy,-1000,1753,-598.1011875
img_11_slice_230.npy,-1000,3000,-555.28605625
img_11_slice_231.npy,-1000,3000,-555.2884125
img_11_slice_232.npy,-1000,3000,-554.52984375
img_11_slice_233.npy,-1000,3000,-553.27819375
img_11_slice_234.npy,-1000,3000,-551.7048375
img_11_slice_235.npy,-1000,3000,-550.12159375
img_11_slice_236.npy,-1000,2720,-548.855625
img_11_slice_237.npy,-1000,1800,-547.52646875
img_11_slice_238.npy,-1000,1786,-546.1438
img_11_slice_239.npy,-1000,1881,-544.64003125
img_11_slice_24.npy,-1000,1849,-598.88748125
img_11_slice_240.npy,-1000,1921,-542.8467
img_11_slice_241.npy,-1000,2032,-542.7192625
img_11_slice_242.npy,-1000,1969,-542.17165625
img_11_slice_243.npy,-1000,1866,-541.1827625
img_11_slice_244.npy,-1000,1713,-539.94276875
img_11_slice_245.npy,-1000,1745,-538.8066
img_11_slice_246.npy,-1000,1891,-538.61973125
img_11_slice_247.npy,-1000,1904,-538.05145
img_11_slice_248.npy,-1000,1920,-537.1905625
img_11_slice_249.npy,-1000,1996,-535.9527125
img_11_slice_25.npy,-1000,1746,-599.588225
img_11_slice_250.npy,-1000,1889,-534.28161875
img_11_slice_251.npy,-1000,1894,-534.2233
img_11_slice_252.npy,-1000,1778,-534.46098125
img_11_slice_253.npy,-1000,1901,-534.73290625
img_11_slice_254.npy,-1000,1961,-534.81861875
img_11_slice_255.npy,-1000,1895,-534.5906625
img_11_slice_256.npy,-1000,1830,-534.65970625
img_11_slice_257.npy,-1000,1914,-534.55536875
img_11_slice_258.npy,-1000,1921,-534.574075
img_11_slice_259.npy,-1000,1798,-534.6381625
img_11_slice_26.npy,-1000,1700,-601.218825
img_11_slice_260.npy,-1000,1821,-534.28778125
img_11_slice_261.npy,-1000,3000,-534.30258125
img_11_slice_262.npy,-1000,3000,-534.51828125
img_11_slice_263.npy,-1000,3000,-534.43356875
img_11_slice_264.npy,-1000,3000,-534.10861875
img_11_slice_265.npy,-1000,3000,-534.01905625
img_11_slice_266.npy,-1000,2576,-534.78831875
img_11_slice_267.npy,-1000,1854,-535.11794375
img_11_slice_268.npy,-1000,1976,-535.25258125
img_11_slice_269.npy,-1000,2088,-535.20998125
img_11_slice_27.npy,-1000,1723,-602.3529125
img_11_slice_270.npy,-1000,1942,-534.716725
img_11_slice_271.npy,-1000,2014,-535.206475
img_11_slice_272.npy,-1000,1783,-535.51686875
img_11_slice_273.npy,-1000,1860,-535.6978875
img_11_slice_274.npy,-1000,1872,-535.7356375
img_11_slice_275.npy,-1000,1862,-535.27611875
img_11_slice_276.npy,-1000,1796,-535.596775
img_11_slice_277.npy,-1000,1725,-535.45229375
img_11_slice_278.npy,-1000,1843,-535.35998125
img_11_slice_279.npy,-1000,1915,-535.37385
img_11_slice_28.npy,-1000,1703,-603.2576875
img_11_slice_280.npy,-1000,1850,-535.27985
img_11_slice_281.npy,-1000,1835,-536.2163375
img_11_slice_282.npy,-1000,1857,-536.71420625
img_11_slice_283.npy,-1000,1739,-536.82391875
img_11_slice_284.npy,-1000,1715,-536.64516875
img_11_slice_285.npy,-1000,1645,-536.42001875
img_11_slice_286.npy,-1000,1722,-536.5808375
img_11_slice_287.npy,-1000,1883,-536.3689875
img_11_slice_288.npy,-1000,1831,-536.4190375
img_11_slice_289.npy,-1000,1635,-536.76178125
img_11_slice_29.npy,-1000,1785,-604.230625
img_11_slice_290.npy,-1000,1713,-536.6861125
img_11_slice_291.npy,-1000,1726,-537.519525
img_11_slice_292.npy,-1000,1682,-538.15019375
img_11_slice_293.npy,-1000,1638,-538.67233125
img_11_slice_294.npy,-1000,1680,-538.427475
img_11_slice_3.npy,-1000,3000,-606.77255
img_11_slice_30.npy,-1000,1920,-605.53473125
img_11_slice_31.npy,-1000,1916,-607.999025
img_11_slice_32.npy,-1000,1865,-609.91325625
img_11_slice_33.npy,-1000,1823,-611.31455625
img_11_slice_34.npy,-1000,1811,-612.26810625
img_11_slice_35.npy,-1000,1911,-612.9228125
img_11_slice_36.npy,-1000,1905,-614.1758875
img_11_slice_37.npy,-1000,1808,-615.01745
img_11_slice_38.npy,-1000,1772,-615.52933125
img_11_slice_39.npy,-1000,1779,-615.85988125
img_11_slice_4.npy,-1000,3000,-605.4875625
img_11_slice_40.npy,-1000,1784,-616.29130625
img_11_slice_41.npy,-1000,1845,-616.798375
img_11_slice_42.npy,-1000,1784,-617.3093875
img_11_slice_43.npy,-1000,1838,-617.97493125
img_11_slice_44.npy,-1000,2311,-618.87520625
img_11_slice_45.npy,-1000,2075,-619.888375
img_11_slice_46.npy,-1000,2062,-621.45453125
img_11_slice_47.npy,-1000,2063,-623.35449375
img_11_slice_48.npy,-1000,2041,-626.106275
img_11_slice_49.npy,-1000,2004,-629.18773125
img_11_slice_5.npy,-1000,3000,-603.9104
img_11_slice_50.npy,-1000,2100,-630.974025
img_11_slice_51.npy,-1000,1922,-631.94251875
img_11_slice_52.npy,-1000,3000,-632.43985625
img_11_slice_53.npy,-1000,3000,-632.7871625
img_11_slice_54.npy,-1000,3000,-632.8503625
img_11_slice_55.npy,-1000,3000,-632.06089375
img_11_slice_56.npy,-1000,2985,-631.724675
img_11_slice_57.npy,-1000,3000,-631.6745375
img_11_slice_58.npy,-1000,2546,-631.54124375
img_11_slice_59.npy,-1000,1855,-631.25628125
img_11_slice_6.npy,-1000,3000,-603.14885
img_11_slice_60.npy,-1000,2038,-630.82589375
img_11_slice_61.npy,-1000,2328,-632.22565625
img_11_slice_62.npy,-1000,2160,-633.86286875
img_11_slice_63.npy,-1000,2210,-635.2929625
img_11_slice_64.npy,-1000,2409,-636.43124375
img_11_slice_65.npy,-1000,1948,-637.50496875
img_11_slice_66.npy,-1000,2000,-638.79201875
img_11_slice_67.npy,-1000,2477,-639.17848125
img_11_slice_68.npy,-1000,2921,-639.139675
img_11_slice_69.npy,-1000,2645,-639.1412
img_11_slice_7.npy,-1000,3000,-601.8836625
img_11_slice_70.npy,-1000,3000,-639.65406875
img_11_slice_71.npy,-1000,2836,-640.33156875
img_11_slice_72.npy,-1000,2351,-640.80480625
img_11_slice_73.npy,-1000,2218,-640.9403875
img_11_slice_74.npy,-1000,2363,-640.695825
img_11_slice_75.npy,-1000,2397,-640.13531875
img_11_slice_76.npy,-1000,2989,-639.79320625
img_11_slice_77.npy,-1000,3000,-639.3466375
img_11_slice_78.npy,-1000,3000,-638.8009875
img_11_slice_79.npy,-1000,2872,-638.06375625
img_11_slice_8.npy,-1000,3000,-599.99058125
img_11_slice_80.npy,-1000,2294,-636.88648125
img_11_slice_81.npy,-1000,3000,-636.01555625
img_11_slice_82.npy,-1000,3000,-634.80008125
img_11_slice_83.npy,-1000,3000,-633.54996875
img_11_slice_84.npy,-1000,3000,-632.49455
img_11_slice_85.npy,-1000,3000,-631.80003125
img_11_slice_86.npy,-1000,3000,-632.34465
img_11_slice_87.npy,-1000,3000,-631.87885
img_11_slice_88.npy,-1000,3000,-630.85241875
img_11_slice_89.npy,-1000,3000,-629.92815625
img_11_slice_9.npy,-1000,3000,-597.66960625
img_11_slice_90.npy,-1000,3000,-629.82349375
img_11_slice_91.npy,-1000,3000,-630.6339125
img_11_slice_92.npy,-1000,3000,-631.211975
img_11_slice_93.npy,-1000,2497,-631.70085625
img_11_slice_94.npy,-1000,1831,-631.88521875
img_11_slice_95.npy,-1000,1797,-631.3081625
img_11_slice_96.npy,-1000,2353,-631.5633375
img_11_slice_97.npy,-1000,1818,-631.82733125
img_11_slice_98.npy,-1000,1790,-631.66011875
img_11_slice_99.npy,-1000,1687,-630.8527875
img_12_slice_0.npy,-1000,1564,-676.33186875
img_12_slice_1.npy,-1000,1521,-675.534125
img_12_slice_10.npy,-1000,1442,-670.9156375
img_12_slice_100.npy,-1000,1160,-762.0673125
img_12_slice_101.npy,-1000,1140,-762.0027625
img_12_slice_102.npy,-1000,1205,-762.10008125
img_12_slice_103.npy,-1000,1276,-762.288225
img_12_slice_104.npy,-1000,1339,-762.28818125
img_12_slice_105.npy,-1000,1298,-762.1185875
img_12_slice_106.npy,-1000,1311,-762.29945625
img_12_slice_107.npy,-1000,1199,-762.91130625
img_12_slice_108.npy,-1000,1231,-763.3341875
img_12_slice_109.npy,-1000,1312,-763.813925
img_12_slice_11.npy,-1000,1440,-671.81016875
img_12_slice_110.npy,-1000,1215,-764.404225
img_12_slice_111.npy,-1000,1158,-765.171675
img_12_slice_112.npy,-1000,1039,-765.6717875
img_12_slice_113.npy,-1000,981,-765.99530625
img_12_slice_114.npy,-1000,1125,-766.14890625
img_12_slice_115.npy,-1000,1160,-765.96285625
img_12_slice_116.npy,-1000,1023,-765.6993625
img_12_slice_117.npy,-1000,998,-765.15930625
img_12_slice_118.npy,-1000,1087,-764.5684625
img_12_slice_119.npy,-1000,1156,-764.28220625
img_12_slice_12.npy,-1000,1460,-672.47660625
img_12_slice_120.npy,-1000,1118,-764.24235625
img_12_slice_121.npy,-1000,1206,-764.47686875
img_12_slice_122.npy,-1000,1159,-764.4495
img_12_slice_123.npy,-1000,1116,-764.77535625
img_12_slice_124.npy,-1000,1167,-765.88629375
img_12_slice_125.npy,-1000,1181,-766.96364375
img_12_slice_126.npy,-1000,1207,-767.1622
img_12_slice_127.npy,-1000,1174,-766.9306
img_12_slice_128.npy,-1000,1105,-767.71393125
img_12_slice_129.npy,-1000,1167,-768.8127125
img_12_slice_13.npy,-1000,1478,-673.09015625
img_12_slice_130.npy,-1000,1293,-769.3367875
img_12_slice_131.npy,-1000,1359,-769.6973875
img_12_slice_132.npy,-1000,1377,-769.86764375
img_12_slice_133.npy,-1000,1286,-770.334325
img_12_slice_134.npy,-1000,1298,-771.0599875
img_12_slice_135.npy,-1000,1330,-772.05358125
img_12_slice_136.npy,-1000,1236,-772.92923125
img_12_slice_137.npy,-1000,1218,-773.51935
img_12_slice_138.npy,-1000,1007,-774.024225
img_12_slice_139.npy,-1000,949,-774.61121875
img_12_slice_14.npy,-1000,1452,-674.35079375
img_12_slice_140.npy,-1000,916,-775.0945875
img_12_slice_141.npy,-1000,915,-775.47498125
img_12_slice_142.npy,-1000,947,-775.93474375
img_12_slice_143.npy,-1000,885,-776.44378125
img_12_slice_144.npy,-1000,1001,-776.769075
img_12_slice_145.npy,-1000,1155,-777.04216875
img_12_slice_146.npy,-1000,1246,-776.95985625
img_12_slice_147.npy,-1000,1334,-777.24310625
img_12_slice_148.npy,-1000,1193,-777.9666
img_12_slice_149.npy,-1000,1257,-778.2314875
img_12_slice_15.npy,-1000,1448,-675.692975
img_12_slice_150.npy,-1000,1264,-778.12638125
img_12_slice_151.npy,-1000,1205,-777.791975
img_12_slice_152.npy,-1000,1064,-777.55798125
img_12_slice_153.npy,-1000,1176,-777.64781875
img_12_slice_154.npy,-1000,1236,-777.558275
img_12_slice_155.npy,-1000,1201,-777.8996
img_12_slice_156.npy,-1000,1246,-778.4124375
img_12_slice_157.npy,-1000,1286,-779.3324875
img_12_slice_158.npy,-1000,1319,-780.46914375
img_12_slice_159.npy,-1000,1326,-781.37575
img_12_slice_16.npy,-1000,1459,-676.61015625
img_12_slice_160.npy,-1000,1283,-782.28005625
img_12_slice_161.npy,-1000,1232,-783.17831875
img_12_slice_162.npy,-1000,1176,-784.31928125
img_12_slice_163.npy,-1000,1121,-785.18695625
img_12_slice_164.npy,-1000,1110,-785.832225
img_12_slice_165.npy,-1000,1130,-786.31008125
img_12_slice_166.npy,-1000,1164,-786.285775
img_12_slice_167.npy,-1000,1095,-786.2609875
img_12_slice_168.npy,-1000,1088,-786.1987375
img_12_slice_169.npy,-1000,1064,-786.22765
img_12_slice_17.npy,-1000,1470,-677.6643625
img_12_slice_170.npy,-1000,1176,-785.68951875
img_12_slice_171.npy,-1000,1227,-784.98858125
img_12_slice_172.npy,-1000,1209,-785.2433125
img_12_slice_173.npy,-1000,1227,-785.65288125
img_12_slice_174.npy,-1000,1261,-785.4405375
img_12_slice_175.npy,-1000,1244,-784.6498875
img_12_slice_176.npy,-1000,1229,-783.46449375
img_12_slice_177.npy,-1000,1103,-782.914125
img_12_slice_178.npy,-1000,1117,-783.23583125
img_12_slice_179.npy,-1000,1229,-782.71525625
img_12_slice_18.npy,-1000,1449,-678.7548375
img_12_slice_180.npy,-1000,1246,-782.3399375
img_12_slice_181.npy,-1000,1321,-782.0101125
img_12_slice_182.npy,-1000,1303,-781.4557
img_12_slice_183.npy,-1000,1333,-781.2734875
img_12_slice_184.npy,-1000,1263,-781.3358875
img_12_slice_185.npy,-1000,1155,-781.29604375
img_12_slice_186.npy,-1000,1237,-781.0481625
img_12_slice_187.npy,-1000,1285,-781.2417625
img_12_slice_188.npy,-1000,1264,-781.60400625
img_12_slice_189.npy,-1000,1062,-781.5696375
img_12_slice_19.npy,-1000,1457,-679.7717875
img_12_slice_190.npy,-1000,1038,-781.70023125
img_12_slice_191.npy,-1000,1056,-781.8002875
img_12_slice_192.npy,-1000,1056,-781.54594375
img_12_slice_193.npy,-1000,1155,-781.1385375
img_12_slice_194.npy,-1000,1257,-781.153975
img_12_slice_195.npy,-1000,1184,-781.26134375
img_12_slice_196.npy,-1000,1183,-781.06536875
img_12_slice_197.npy,-1000,1208,-781.61549375
img_12_slice_198.npy,-1000,1241,-782.7443
img_12_slice_199.npy,-1000,1204,-783.40719375
img_12_slice_2.npy,-1000,1508,-674.89221875
img_12_slice_20.npy,-1000,1494,-680.84264375
img_12_slice_200.npy,-1000,1208,-783.5627375
img_12_slice_201.npy,-1000,1180,-783.57125
img_12_slice_202.npy,-1000,1133,-783.300525
img_12_slice_203.npy,-1000,1168,-783.6762
img_12_slice_204.npy,-1000,1264,-784.80604375
img_12_slice_205.npy,-1000,1341,-785.491
img_12_slice_206.npy,-1000,1379,-786.0250125
img_12_slice_207.npy,-1000,1415,-786.40615
img_12_slice_208.npy,-1000,1391,-786.950825
img_12_slice_209.npy,-1000,1197,-787.67886875
img_12_slice_21.npy,-1000,1511,-682.17809375
img_12_slice_210.npy,-1000,1194,-788.27754375
img_12_slice_211.npy,-1000,1171,-789.050125
img_12_slice_212.npy,-1000,1227,-789.78575625
img_12_slice_213.npy,-1000,1313,-790.1958
img_12_slice_214.npy,-1000,1173,-790.5733625
img_12_slice_215.npy,-1000,1219,-790.87645625
img_12_slice_216.npy,-1000,1135,-791.34775
img_12_slice_217.npy,-1000,1122,-791.82295625
img_12_slice_218.npy,-1000,1100,-792.041925
img_12_slice_219.npy,-1000,1105,-792.04595
img_12_slice_22.npy,-1000,1488,-683.5435
img_12_slice_220.npy,-1000,1198,-792.20078125
img_12_slice_221.npy,-1000,1146,-792.16325625
img_12_slice_222.npy,-1000,1128,-791.9875625
img_12_slice_223.npy,-1000,1249,-791.64765625
img_12_slice_224.npy,-1000,1236,-792.1846
img_12_slice_225.npy,-1000,1296,-792.65814375
img_12_slice_226.npy,-1000,1317,-792.6785
img_12_slice_227.npy,-1000,1343,-792.70431875
img_12_slice_228.npy,-1000,1292,-792.80108125
img_12_slice_229.npy,-1000,1164,-792.96725625
img_12_slice_23.npy,-1000,1516,-684.7846875
img_12_slice_230.npy,-1000,1157,-792.97583125
img_12_slice_231.npy,-1000,1188,-793.3071125
img_12_slice_232.npy,-1000,1237,-793.83750625
img_12_slice_233.npy,-1000,1243,-794.3463375
img_12_slice_234.npy,-1000,1343,-794.8108375
img_12_slice_235.npy,-1000,1372,-795.1618125
img_12_slice_236.npy,-1000,1382,-795.44888125
img_12_slice_237.npy,-1000,1403,-795.7997625
img_12_slice_238.npy,-1000,1259,-796.54475
img_12_slice_239.npy,-1000,1174,-797.25834375
img_12_slice_24.npy,-1000,1491,-686.0383375
img_12_slice_240.npy,-1000,1227,-797.78274375
img_12_slice_241.npy,-1000,1294,-798.12886875
img_12_slice_242.npy,-1000,1295,-798.4891625
img_12_slice_243.npy,-1000,1338,-798.9918375
img_12_slice_244.npy,-1000,1391,-799.7187875
img_12_slice_245.npy,-1000,1323,-800.2848875
img_12_slice_246.npy,-1000,1352,-800.4679375
img_12_slice_247.npy,-1000,1363,-800.3829875
img_12_slice_248.npy,-1000,1354,-799.8907125
img_12_slice_249.npy,-1000,1322,-799.86760625
img_12_slice_25.npy,-1000,1429,-687.42431875
img_12_slice_250.npy,-1000,1289,-799.9607125
img_12_slice_251.npy,-1000,1304,-799.4289125
img_12_slice_252.npy,-1000,1277,-798.739625
img_12_slice_253.npy,-1000,1290,-798.75456875
img_12_slice_254.npy,-1000,1358,-798.53451875
img_12_slice_255.npy,-1000,1338,-798.1964625
img_12_slice_256.npy,-1000,1374,-797.44104375
img_12_slice_257.npy,-1000,1394,-796.5793125
img_12_slice_258.npy,-1000,1349,-795.62739375
img_12_slice_259.npy,-1000,1315,-794.3866125
img_12_slice_26.npy,-1000,1413,-688.553575
img_12_slice_260.npy,-1000,1214,-793.369725
img_12_slice_261.npy,-1000,1163,-792.88954375
img_12_slice_262.npy,-1000,1150,-791.96793125
img_12_slice_263.npy,-1000,1114,-790.8061125
img_12_slice_264.npy,-1000,1202,-789.35993125
img_12_slice_265.npy,-1000,1249,-787.71014375
img_12_slice_266.npy,-1000,1302,-786.03505
img_12_slice_267.npy,-1000,1300,-784.06541875
img_12_slice_268.npy,-1000,1337,-781.86109375
img_12_slice_269.npy,-1000,1351,-779.598175
img_12_slice_27.npy,-1000,2686,-689.33614375
img_12_slice_270.npy,-1000,1369,-777.26395
img_12_slice_271.npy,-1000,1219,-774.801575
img_12_slice_272.npy,-1000,1035,-772.19921875
img_12_slice_273.npy,-1000,1151,-769.2201375
img_12_slice_274.npy,-1000,1228,-765.84583125
img_12_slice_275.npy,-1000,1260,-762.32095625
img_12_slice_276.npy,-1000,1377,-758.82155625
img_12_slice_277.npy,-1000,1384,-755.59668125
img_12_slice_278.npy,-1000,1354,-752.86155625
img_12_slice_279.npy,-1000,1329,-750.30925
img_12_slice_28.npy,-1000,3000,-689.94701875
img_12_slice_280.npy,-1000,1284,-748.01595
img_12_slice_281.npy,-1000,1247,-745.8459375
img_12_slice_282.npy,-1000,1136,-743.689525
img_12_slice_283.npy,-1000,1115,-740.9781625
img_12_slice_284.npy,-1000,1182,-738.6547375
img_12_slice_285.npy,-1000,1168,-736.97081875
